date_id,full_date,day,month,month_name,quarter,year,is_ramadan,is_weekend
581,2023-08-04,4,8,August,3,2023,False,True
582,2023-08-05,5,8,August,3,2023,False,True
583,2023-08-06,6,8,August,3,2023,False,False
584,2023-08-07,7,8,August,3,2023,False,False
585,2023-08-08,8,8,August,3,2023,False,False
586,2023-08-09,9,8,August,3,2023,False,False
587,2023-08-10,10,8,August,3,2023,False,False
588,2023-08-11,11,8,August,3,2023,False,True
589,2023-08-12,12,8,August,3,2023,False,True
590,2023-08-13,13,8,August,3,2023,False,False
591,2023-08-14,14,8,August,3,2023,False,False
592,2023-08-15,15,8,August,3,2023,False,False
593,2023-08-16,16,8,August,3,2023,False,False
594,2023-08-17,17,8,August,3,2023,False,False
595,2023-08-18,18,8,August,3,2023,False,True
596,2023-08-19,19,8,August,3,2023,False,True
597,2023-08-20,20,8,August,3,2023,False,False
598,2023-08-21,21,8,August,3,2023,False,False
599,2023-08-22,22,8,August,3,2023,False,False
600,2023-08-23,23,8,August,3,2023,False,False
601,2023-08-24,24,8,August,3,2023,False,False
602,2023-08-25,25,8,August,3,2023,False,True
603,2023-08-26,26,8,August,3,2023,False,True
604,2023-08-27,27,8,August,3,2023,False,False
605,2023-08-28,28,8,August,3,2023,False,False
606,2023-08-29,29,8,August,3,2023,False,False
607,2023-08-30,30,8,August,3,2023,False,False
608,2023-08-31,31,8,August,3,2023,False,False
609,2023-09-01,1,9,September,3,2023,False,True
610,2023-09-02,2,9,September,3,2023,False,True
611,2023-09-03,3,9,September,3,2023,False,False
612,2023-09-04,4,9,September,3,2023,False,False
613,2023-09-05,5,9,September,3,2023,False,False
614,2023-09-06,6,9,September,3,2023,False,False
615,2023-09-07,7,9,September,3,2023,False,False
616,2023-09-08,8,9,September,3,2023,False,True
617,2023-09-09,9,9,September,3,2023,False,True
618,2023-09-10,10,9,September,3,2023,False,False
619,2023-09-11,11,9,September,3,2023,False,False
620,2023-09-12,12,9,September,3,2023,False,False
621,2023-09-13,13,9,September,3,2023,False,False
622,2023-09-14,14,9,September,3,2023,False,False
623,2023-09-15,15,9,September,3,2023,False,True
624,2023-09-16,16,9,September,3,2023,False,True
625,2023-09-17,17,9,September,3,2023,False,False
626,2023-09-18,18,9,September,3,2023,False,False
627,2023-09-19,19,9,September,3,2023,False,False
628,2023-09-20,20,9,September,3,2023,False,False
629,2023-09-21,21,9,September,3,2023,False,False
630,2023-09-22,22,9,September,3,2023,False,True
631,2023-09-23,23,9,September,3,2023,False,True
632,2023-09-24,24,9,September,3,2023,False,False
633,2023-09-25,25,9,September,3,2023,False,False
634,2023-09-26,26,9,September,3,2023,False,False
635,2023-09-27,27,9,September,3,2023,False,False
636,2023-09-28,28,9,September,3,2023,False,False
637,2023-09-29,29,9,September,3,2023,False,True
638,2023-09-30,30,9,September,3,2023,False,True
639,2023-10-01,1,10,October,4,2023,False,False
640,2023-10-02,2,10,October,4,2023,False,False
641,2023-10-03,3,10,October,4,2023,False,False
642,2023-10-04,4,10,October,4,2023,False,False
643,2023-10-05,5,10,October,4,2023,False,False
644,2023-10-06,6,10,October,4,2023,False,True
645,2023-10-07,7,10,October,4,2023,False,True
646,2023-10-08,8,10,October,4,2023,False,False
647,2023-10-09,9,10,October,4,2023,False,False
648,2023-10-10,10,10,October,4,2023,False,False
649,2023-10-11,11,10,October,4,2023,False,False
650,2023-10-12,12,10,October,4,2023,False,False
651,2023-10-13,13,10,October,4,2023,False,True
652,2023-10-14,14,10,October,4,2023,False,True
653,2023-10-15,15,10,October,4,2023,False,False
654,2023-10-16,16,10,October,4,2023,False,False
655,2023-10-17,17,10,October,4,2023,False,False
656,2023-10-18,18,10,October,4,2023,False,False
657,2023-10-19,19,10,October,4,2023,False,False
658,2023-10-20,20,10,October,4,2023,False,True
659,2023-10-21,21,10,October,4,2023,False,True
660,2023-10-22,22,10,October,4,2023,False,False
661,2023-10-23,23,10,October,4,2023,False,False
662,2023-10-24,24,10,October,4,2023,False,False
663,2023-10-25,25,10,October,4,2023,False,False
664,2023-10-26,26,10,October,4,2023,False,False
665,2023-10-27,27,10,October,4,2023,False,True
666,2023-10-28,28,10,October,4,2023,False,True
667,2023-10-29,29,10,October,4,2023,False,False
668,2023-10-30,30,10,October,4,2023,False,False
669,2023-10-31,31,10,October,4,2023,False,False
670,2023-11-01,1,11,November,4,2023,False,False
671,2023-11-02,2,11,November,4,2023,False,False
672,2023-11-03,3,11,November,4,2023,False,True
673,2023-11-04,4,11,November,4,2023,False,True
674,2023-11-05,5,11,November,4,2023,False,False
675,2023-11-06,6,11,November,4,2023,False,False
676,2023-11-07,7,11,November,4,2023,False,False
677,2023-11-08,8,11,November,4,2023,False,False
678,2023-11-09,9,11,November,4,2023,False,False
679,2023-11-10,10,11,November,4,2023,False,True
680,2023-11-11,11,11,November,4,2023,False,True
681,2023-11-12,12,11,November,4,2023,False,False
682,2023-11-13,13,11,November,4,2023,False,False
683,2023-11-14,14,11,November,4,2023,False,False
684,2023-11-15,15,11,November,4,2023,False,False
685,2023-11-16,16,11,November,4,2023,False,False
686,2023-11-17,17,11,November,4,2023,False,True
687,2023-11-18,18,11,November,4,2023,False,True
688,2023-11-19,19,11,November,4,2023,False,False
689,2023-11-20,20,11,November,4,2023,False,False
690,2023-11-21,21,11,November,4,2023,False,False
691,2023-11-22,22,11,November,4,2023,False,False
692,2023-11-23,23,11,November,4,2023,False,False
693,2023-11-24,24,11,November,4,2023,False,True
694,2023-11-25,25,11,November,4,2023,False,True
695,2023-11-26,26,11,November,4,2023,False,False
696,2023-11-27,27,11,November,4,2023,False,False
697,2023-11-28,28,11,November,4,2023,False,False
698,2023-11-29,29,11,November,4,2023,False,False
699,2023-11-30,30,11,November,4,2023,False,False
700,2023-12-01,1,12,December,4,2023,False,True
701,2023-12-02,2,12,December,4,2023,False,True
702,2023-12-03,3,12,December,4,2023,False,False
703,2023-12-04,4,12,December,4,2023,False,False
704,2023-12-05,5,12,December,4,2023,False,False
705,2023-12-06,6,12,December,4,2023,False,False
706,2023-12-07,7,12,December,4,2023,False,False
707,2023-12-08,8,12,December,4,2023,False,True
708,2023-12-09,9,12,December,4,2023,False,True
709,2023-12-10,10,12,December,4,2023,False,False
710,2023-12-11,11,12,December,4,2023,False,False
711,2023-12-12,12,12,December,4,2023,False,False
712,2023-12-13,13,12,December,4,2023,False,False
713,2023-12-14,14,12,December,4,2023,False,False
714,2023-12-15,15,12,December,4,2023,False,True
715,2023-12-16,16,12,December,4,2023,False,True
716,2023-12-17,17,12,December,4,2023,False,False
717,2023-12-18,18,12,December,4,2023,False,False
718,2023-12-19,19,12,December,4,2023,False,False
719,2023-12-20,20,12,December,4,2023,False,False
720,2023-12-21,21,12,December,4,2023,False,False
721,2023-12-22,22,12,December,4,2023,False,True
722,2023-12-23,23,12,December,4,2023,False,True
723,2023-12-24,24,12,December,4,2023,False,False
724,2023-12-25,25,12,December,4,2023,False,False
725,2023-12-26,26,12,December,4,2023,False,False
726,2023-12-27,27,12,December,4,2023,False,False
727,2023-12-28,28,12,December,4,2023,False,False
728,2023-12-29,29,12,December,4,2023,False,True
729,2023-12-30,30,12,December,4,2023,False,True
730,2023-12-31,31,12,December,4,2023,False,False
731,2024-01-01,1,1,January,1,2024,False,False
732,2024-01-02,2,1,January,1,2024,False,False
733,2024-01-03,3,1,January,1,2024,False,False
734,2024-01-04,4,1,January,1,2024,False,False
735,2024-01-05,5,1,January,1,2024,False,True
736,2024-01-06,6,1,January,1,2024,False,True
737,2024-01-07,7,1,January,1,2024,False,False
738,2024-01-08,8,1,January,1,2024,False,False
739,2024-01-09,9,1,January,1,2024,False,False
740,2024-01-10,10,1,January,1,2024,False,False
741,2024-01-11,11,1,January,1,2024,False,False
742,2024-01-12,12,1,January,1,2024,False,True
743,2024-01-13,13,1,January,1,2024,False,True
744,2024-01-14,14,1,January,1,2024,False,False
745,2024-01-15,15,1,January,1,2024,False,False
746,2024-01-16,16,1,January,1,2024,False,False
747,2024-01-17,17,1,January,1,2024,False,False
748,2024-01-18,18,1,January,1,2024,False,False
749,2024-01-19,19,1,January,1,2024,False,True
750,2024-01-20,20,1,January,1,2024,False,True
751,2024-01-21,21,1,January,1,2024,False,False
752,2024-01-22,22,1,January,1,2024,False,False
753,2024-01-23,23,1,January,1,2024,False,False
754,2024-01-24,24,1,January,1,2024,False,False
755,2024-01-25,25,1,January,1,2024,False,False
756,2024-01-26,26,1,January,1,2024,False,True
757,2024-01-27,27,1,January,1,2024,False,True
758,2024-01-28,28,1,January,1,2024,False,False
759,2024-01-29,29,1,January,1,2024,False,False
760,2024-01-30,30,1,January,1,2024,False,False
761,2024-01-31,31,1,January,1,2024,False,False
762,2024-02-01,1,2,February,1,2024,False,False
763,2024-02-02,2,2,February,1,2024,False,True
764,2024-02-03,3,2,February,1,2024,False,True
765,2024-02-04,4,2,February,1,2024,False,False
766,2024-02-05,5,2,February,1,2024,False,False
767,2024-02-06,6,2,February,1,2024,False,False
768,2024-02-07,7,2,February,1,2024,False,False
769,2024-02-08,8,2,February,1,2024,False,False
770,2024-02-09,9,2,February,1,2024,False,True
771,2024-02-10,10,2,February,1,2024,False,True
772,2024-02-11,11,2,February,1,2024,False,False
773,2024-02-12,12,2,February,1,2024,False,False
774,2024-02-13,13,2,February,1,2024,False,False
775,2024-02-14,14,2,February,1,2024,False,False
776,2024-02-15,15,2,February,1,2024,False,False
777,2024-02-16,16,2,February,1,2024,False,True
778,2024-02-17,17,2,February,1,2024,False,True
779,2024-02-18,18,2,February,1,2024,False,False
780,2024-02-19,19,2,February,1,2024,False,False
781,2024-02-20,20,2,February,1,2024,False,False
782,2024-02-21,21,2,February,1,2024,False,False
783,2024-02-22,22,2,February,1,2024,False,False
784,2024-02-23,23,2,February,1,2024,False,True
785,2024-02-24,24,2,February,1,2024,False,True
786,2024-02-25,25,2,February,1,2024,False,False
787,2024-02-26,26,2,February,1,2024,False,False
788,2024-02-27,27,2,February,1,2024,False,False
789,2024-02-28,28,2,February,1,2024,False,False
790,2024-02-29,29,2,February,1,2024,False,False
791,2024-03-01,1,3,March,1,2024,False,True
792,2024-03-02,2,3,March,1,2024,False,True
793,2024-03-03,3,3,March,1,2024,False,False
794,2024-03-04,4,3,March,1,2024,False,False
795,2024-03-05,5,3,March,1,2024,False,False
796,2024-03-06,6,3,March,1,2024,False,False
797,2024-03-07,7,3,March,1,2024,False,False
798,2024-03-08,8,3,March,1,2024,False,True
799,2024-03-09,9,3,March,1,2024,False,True
800,2024-03-10,10,3,March,1,2024,False,False
801,2024-03-11,11,3,March,1,2024,True,False
802,2024-03-12,12,3,March,1,2024,True,False
803,2024-03-13,13,3,March,1,2024,True,False
804,2024-03-14,14,3,March,1,2024,True,False
805,2024-03-15,15,3,March,1,2024,True,True
806,2024-03-16,16,3,March,1,2024,True,True
807,2024-03-17,17,3,March,1,2024,True,False
808,2024-03-18,18,3,March,1,2024,True,False
809,2024-03-19,19,3,March,1,2024,True,False
810,2024-03-20,20,3,March,1,2024,True,False
811,2024-03-21,21,3,March,1,2024,True,False
812,2024-03-22,22,3,March,1,2024,True,True
813,2024-03-23,23,3,March,1,2024,True,True
814,2024-03-24,24,3,March,1,2024,True,False
815,2024-03-25,25,3,March,1,2024,True,False
816,2024-03-26,26,3,March,1,2024,True,False
817,2024-03-27,27,3,March,1,2024,True,False
818,2024-03-28,28,3,March,1,2024,True,False
819,2024-03-29,29,3,March,1,2024,True,True
820,2024-03-30,30,3,March,1,2024,True,True
821,2024-03-31,31,3,March,1,2024,True,False
822,2024-04-01,1,4,April,2,2024,True,False
823,2024-04-02,2,4,April,2,2024,True,False
824,2024-04-03,3,4,April,2,2024,True,False
825,2024-04-04,4,4,April,2,2024,True,False
826,2024-04-05,5,4,April,2,2024,True,True
827,2024-04-06,6,4,April,2,2024,True,True
828,2024-04-07,7,4,April,2,2024,True,False
829,2024-04-08,8,4,April,2,2024,True,False
830,2024-04-09,9,4,April,2,2024,True,False
831,2024-04-10,10,4,April,2,2024,False,False
832,2024-04-11,11,4,April,2,2024,False,False
833,2024-04-12,12,4,April,2,2024,False,True
834,2024-04-13,13,4,April,2,2024,False,True
835,2024-04-14,14,4,April,2,2024,False,False
836,2024-04-15,15,4,April,2,2024,False,False
837,2024-04-16,16,4,April,2,2024,False,False
838,2024-04-17,17,4,April,2,2024,False,False
839,2024-04-18,18,4,April,2,2024,False,False
840,2024-04-19,19,4,April,2,2024,False,True
841,2024-04-20,20,4,April,2,2024,False,True
842,2024-04-21,21,4,April,2,2024,False,False
843,2024-04-22,22,4,April,2,2024,False,False
844,2024-04-23,23,4,April,2,2024,False,False
845,2024-04-24,24,4,April,2,2024,False,False
846,2024-04-25,25,4,April,2,2024,False,False
847,2024-04-26,26,4,April,2,2024,False,True
848,2024-04-27,27,4,April,2,2024,False,True
849,2024-04-28,28,4,April,2,2024,False,False
850,2024-04-29,29,4,April,2,2024,False,False
851,2024-04-30,30,4,April,2,2024,False,False
852,2024-05-01,1,5,May,2,2024,False,False
853,2024-05-02,2,5,May,2,2024,False,False
854,2024-05-03,3,5,May,2,2024,False,True
855,2024-05-04,4,5,May,2,2024,False,True
856,2024-05-05,5,5,May,2,2024,False,False
857,2024-05-06,6,5,May,2,2024,False,False
858,2024-05-07,7,5,May,2,2024,False,False
859,2024-05-08,8,5,May,2,2024,False,False
860,2024-05-09,9,5,May,2,2024,False,False
861,2024-05-10,10,5,May,2,2024,False,True
862,2024-05-11,11,5,May,2,2024,False,True
863,2024-05-12,12,5,May,2,2024,False,False
864,2024-05-13,13,5,May,2,2024,False,False
865,2024-05-14,14,5,May,2,2024,False,False
866,2024-05-15,15,5,May,2,2024,False,False
867,2024-05-16,16,5,May,2,2024,False,False
868,2024-05-17,17,5,May,2,2024,False,True
869,2024-05-18,18,5,May,2,2024,False,True
870,2024-05-19,19,5,May,2,2024,False,False
871,2024-05-20,20,5,May,2,2024,False,False
872,2024-05-21,21,5,May,2,2024,False,False
873,2024-05-22,22,5,May,2,2024,False,False
874,2024-05-23,23,5,May,2,2024,False,False
875,2024-05-24,24,5,May,2,2024,False,True
876,2024-05-25,25,5,May,2,2024,False,True
877,2024-05-26,26,5,May,2,2024,False,False
878,2024-05-27,27,5,May,2,2024,False,False
879,2024-05-28,28,5,May,2,2024,False,False
880,2024-05-29,29,5,May,2,2024,False,False
881,2024-05-30,30,5,May,2,2024,False,False
882,2024-05-31,31,5,May,2,2024,False,True
883,2024-06-01,1,6,June,2,2024,False,True
884,2024-06-02,2,6,June,2,2024,False,False
885,2024-06-03,3,6,June,2,2024,False,False
886,2024-06-04,4,6,June,2,2024,False,False
887,2024-06-05,5,6,June,2,2024,False,False
888,2024-06-06,6,6,June,2,2024,False,False
889,2024-06-07,7,6,June,2,2024,False,True
890,2024-06-08,8,6,June,2,2024,False,True
891,2024-06-09,9,6,June,2,2024,False,False
892,2024-06-10,10,6,June,2,2024,False,False
893,2024-06-11,11,6,June,2,2024,False,False
894,2024-06-12,12,6,June,2,2024,False,False
895,2024-06-13,13,6,June,2,2024,False,False
896,2024-06-14,14,6,June,2,2024,False,True
897,2024-06-15,15,6,June,2,2024,False,True
898,2024-06-16,16,6,June,2,2024,False,False
899,2024-06-17,17,6,June,2,2024,False,False
900,2024-06-18,18,6,June,2,2024,False,False
901,2024-06-19,19,6,June,2,2024,False,False
902,2024-06-20,20,6,June,2,2024,False,False
903,2024-06-21,21,6,June,2,2024,False,True
904,2024-06-22,22,6,June,2,2024,False,True
905,2024-06-23,23,6,June,2,2024,False,False
906,2024-06-24,24,6,June,2,2024,False,False
907,2024-06-25,25,6,June,2,2024,False,False
908,2024-06-26,26,6,June,2,2024,False,False
909,2024-06-27,27,6,June,2,2024,False,False
910,2024-06-28,28,6,June,2,2024,False,True
911,2024-06-29,29,6,June,2,2024,False,True
912,2024-06-30,30,6,June,2,2024,False,False
913,2024-07-01,1,7,July,3,2024,False,False
914,2024-07-02,2,7,July,3,2024,False,False
915,2024-07-03,3,7,July,3,2024,False,False
916,2024-07-04,4,7,July,3,2024,False,False
917,2024-07-05,5,7,July,3,2024,False,True
918,2024-07-06,6,7,July,3,2024,False,True
919,2024-07-07,7,7,July,3,2024,False,False
920,2024-07-08,8,7,July,3,2024,False,False
921,2024-07-09,9,7,July,3,2024,False,False
922,2024-07-10,10,7,July,3,2024,False,False
923,2024-07-11,11,7,July,3,2024,False,False
924,2024-07-12,12,7,July,3,2024,False,True
925,2024-07-13,13,7,July,3,2024,False,True
926,2024-07-14,14,7,July,3,2024,False,False
927,2024-07-15,15,7,July,3,2024,False,False
928,2024-07-16,16,7,July,3,2024,False,False
929,2024-07-17,17,7,July,3,2024,False,False
930,2024-07-18,18,7,July,3,2024,False,False
931,2024-07-19,19,7,July,3,2024,False,True
932,2024-07-20,20,7,July,3,2024,False,True
933,2024-07-21,21,7,July,3,2024,False,False
934,2024-07-22,22,7,July,3,2024,False,False
935,2024-07-23,23,7,July,3,2024,False,False
936,2024-07-24,24,7,July,3,2024,False,False
937,2024-07-25,25,7,July,3,2024,False,False
938,2024-07-26,26,7,July,3,2024,False,True
939,2024-07-27,27,7,July,3,2024,False,True
940,2024-07-28,28,7,July,3,2024,False,False
941,2024-07-29,29,7,July,3,2024,False,False
942,2024-07-30,30,7,July,3,2024,False,False
943,2024-07-31,31,7,July,3,2024,False,False
944,2024-08-01,1,8,August,3,2024,False,False
945,2024-08-02,2,8,August,3,2024,False,True
946,2024-08-03,3,8,August,3,2024,False,True
947,2024-08-04,4,8,August,3,2024,False,False
948,2024-08-05,5,8,August,3,2024,False,False
949,2024-08-06,6,8,August,3,2024,False,False
950,2024-08-07,7,8,August,3,2024,False,False
951,2024-08-08,8,8,August,3,2024,False,False
952,2024-08-09,9,8,August,3,2024,False,True
953,2024-08-10,10,8,August,3,2024,False,True
954,2024-08-11,11,8,August,3,2024,False,False
955,2024-08-12,12,8,August,3,2024,False,False
956,2024-08-13,13,8,August,3,2024,False,False
957,2024-08-14,14,8,August,3,2024,False,False
958,2024-08-15,15,8,August,3,2024,False,False
959,2024-08-16,16,8,August,3,2024,False,True
960,2024-08-17,17,8,August,3,2024,False,True
961,2024-08-18,18,8,August,3,2024,False,False
962,2024-08-19,19,8,August,3,2024,False,False
963,2024-08-20,20,8,August,3,2024,False,False
964,2024-08-21,21,8,August,3,2024,False,False
965,2024-08-22,22,8,August,3,2024,False,False
966,2024-08-23,23,8,August,3,2024,False,True
967,2024-08-24,24,8,August,3,2024,False,True
968,2024-08-25,25,8,August,3,2024,False,False
969,2024-08-26,26,8,August,3,2024,False,False
970,2024-08-27,27,8,August,3,2024,False,False
971,2024-08-28,28,8,August,3,2024,False,False
972,2024-08-29,29,8,August,3,2024,False,False
973,2024-08-30,30,8,August,3,2024,False,True
974,2024-08-31,31,8,August,3,2024,False,True
975,2024-09-01,1,9,September,3,2024,False,False
976,2024-09-02,2,9,September,3,2024,False,False
977,2024-09-03,3,9,September,3,2024,False,False
978,2024-09-04,4,9,September,3,2024,False,False
979,2024-09-05,5,9,September,3,2024,False,False
980,2024-09-06,6,9,September,3,2024,False,True
981,2024-09-07,7,9,September,3,2024,False,True
982,2024-09-08,8,9,September,3,2024,False,False
983,2024-09-09,9,9,September,3,2024,False,False
984,2024-09-10,10,9,September,3,2024,False,False
985,2024-09-11,11,9,September,3,2024,False,False
986,2024-09-12,12,9,September,3,2024,False,False
987,2024-09-13,13,9,September,3,2024,False,True
988,2024-09-14,14,9,September,3,2024,False,True
989,2024-09-15,15,9,September,3,2024,False,False
990,2024-09-16,16,9,September,3,2024,False,False
991,2024-09-17,17,9,September,3,2024,False,False
992,2024-09-18,18,9,September,3,2024,False,False
993,2024-09-19,19,9,September,3,2024,False,False
994,2024-09-20,20,9,September,3,2024,False,True
995,2024-09-21,21,9,September,3,2024,False,True
996,2024-09-22,22,9,September,3,2024,False,False
997,2024-09-23,23,9,September,3,2024,False,False
998,2024-09-24,24,9,September,3,2024,False,False
999,2024-09-25,25,9,September,3,2024,False,False
1000,2024-09-26,26,9,September,3,2024,False,False
1001,2024-09-27,27,9,September,3,2024,False,True
1002,2024-09-28,28,9,September,3,2024,False,True
1003,2024-09-29,29,9,September,3,2024,False,False
1004,2024-09-30,30,9,September,3,2024,False,False
1005,2024-10-01,1,10,October,4,2024,False,False
1006,2024-10-02,2,10,October,4,2024,False,False
1007,2024-10-03,3,10,October,4,2024,False,False
1008,2024-10-04,4,10,October,4,2024,False,True
1009,2024-10-05,5,10,October,4,2024,False,True
1010,2024-10-06,6,10,October,4,2024,False,False
1011,2024-10-07,7,10,October,4,2024,False,False
1012,2024-10-08,8,10,October,4,2024,False,False
1013,2024-10-09,9,10,October,4,2024,False,False
1014,2024-10-10,10,10,October,4,2024,False,False
1015,2024-10-11,11,10,October,4,2024,False,True
1016,2024-10-12,12,10,October,4,2024,False,True
1017,2024-10-13,13,10,October,4,2024,False,False
1018,2024-10-14,14,10,October,4,2024,False,False
1019,2024-10-15,15,10,October,4,2024,False,False
1020,2024-10-16,16,10,October,4,2024,False,False
1021,2024-10-17,17,10,October,4,2024,False,False
1022,2024-10-18,18,10,October,4,2024,False,True
1023,2024-10-19,19,10,October,4,2024,False,True
1024,2024-10-20,20,10,October,4,2024,False,False
1025,2024-10-21,21,10,October,4,2024,False,False
1026,2024-10-22,22,10,October,4,2024,False,False
1027,2024-10-23,23,10,October,4,2024,False,False
1028,2024-10-24,24,10,October,4,2024,False,False
1029,2024-10-25,25,10,October,4,2024,False,True
1030,2024-10-26,26,10,October,4,2024,False,True
1031,2024-10-27,27,10,October,4,2024,False,False
1032,2024-10-28,28,10,October,4,2024,False,False
1033,2024-10-29,29,10,October,4,2024,False,False
1034,2024-10-30,30,10,October,4,2024,False,False
1035,2024-10-31,31,10,October,4,2024,False,False
1036,2024-11-01,1,11,November,4,2024,False,True
1037,2024-11-02,2,11,November,4,2024,False,True
1038,2024-11-03,3,11,November,4,2024,False,False
1039,2024-11-04,4,11,November,4,2024,False,False
1040,2024-11-05,5,11,November,4,2024,False,False
1041,2024-11-06,6,11,November,4,2024,False,False
1042,2024-11-07,7,11,November,4,2024,False,False
1043,2024-11-08,8,11,November,4,2024,False,True
1044,2024-11-09,9,11,November,4,2024,False,True
1045,2024-11-10,10,11,November,4,2024,False,False
1046,2024-11-11,11,11,November,4,2024,False,False
1047,2024-11-12,12,11,November,4,2024,False,False
1048,2024-11-13,13,11,November,4,2024,False,False
1049,2024-11-14,14,11,November,4,2024,False,False
1050,2024-11-15,15,11,November,4,2024,False,True
1051,2024-11-16,16,11,November,4,2024,False,True
1052,2024-11-17,17,11,November,4,2024,False,False
1053,2024-11-18,18,11,November,4,2024,False,False
1054,2024-11-19,19,11,November,4,2024,False,False
1055,2024-11-20,20,11,November,4,2024,False,False
1056,2024-11-21,21,11,November,4,2024,False,False
1057,2024-11-22,22,11,November,4,2024,False,True
1058,2024-11-23,23,11,November,4,2024,False,True
1059,2024-11-24,24,11,November,4,2024,False,False
1060,2024-11-25,25,11,November,4,2024,False,False
1061,2024-11-26,26,11,November,4,2024,False,False
1062,2024-11-27,27,11,November,4,2024,False,False
1063,2024-11-28,28,11,November,4,2024,False,False
1064,2024-11-29,29,11,November,4,2024,False,True
1065,2024-11-30,30,11,November,4,2024,False,True
1066,2024-12-01,1,12,December,4,2024,False,False
1067,2024-12-02,2,12,December,4,2024,False,False
1068,2024-12-03,3,12,December,4,2024,False,False
1069,2024-12-04,4,12,December,4,2024,False,False
1070,2024-12-05,5,12,December,4,2024,False,False
1071,2024-12-06,6,12,December,4,2024,False,True
1072,2024-12-07,7,12,December,4,2024,False,True
1073,2024-12-08,8,12,December,4,2024,False,False
1074,2024-12-09,9,12,December,4,2024,False,False
1075,2024-12-10,10,12,December,4,2024,False,False
1076,2024-12-11,11,12,December,4,2024,False,False
1077,2024-12-12,12,12,December,4,2024,False,False
1078,2024-12-13,13,12,December,4,2024,False,True
1079,2024-12-14,14,12,December,4,2024,False,True
1080,2024-12-15,15,12,December,4,2024,False,False
1081,2024-12-16,16,12,December,4,2024,False,False
1082,2024-12-17,17,12,December,4,2024,False,False
1083,2024-12-18,18,12,December,4,2024,False,False
1084,2024-12-19,19,12,December,4,2024,False,False
1085,2024-12-20,20,12,December,4,2024,False,True
1086,2024-12-21,21,12,December,4,2024,False,True
1087,2024-12-22,22,12,December,4,2024,False,False
1088,2024-12-23,23,12,December,4,2024,False,False
1089,2024-12-24,24,12,December,4,2024,False,False
1090,2024-12-25,25,12,December,4,2024,False,False
1091,2024-12-26,26,12,December,4,2024,False,False
1092,2024-12-27,27,12,December,4,2024,False,True
1093,2024-12-28,28,12,December,4,2024,False,True
1094,2024-12-29,29,12,December,4,2024,False,False
1095,2024-12-30,30,12,December,4,2024,False,False
1096,2024-12-31,31,12,December,4,2024,False,False
